FlightDate,Origin,DepDelay,ArrDelay,CRSElapsedTime,ActualElapsedTime
1994-12-24,SLC,4,3,121,120
1994-12-25,SLC,3,-1,121,117
1994-12-26,SLC,9,4,121,116
1994-12-27,SLC,9,9,120,120
1994-12-28,SLC,9,10,121,121
1994-12-29,SLC,14,14,122,123
1994-12-30,SLC,6,5,120,118
1994-12-31,SLC,10,6,121,117
1995-01-01,SLC,8,2,120,114
1995-01-02,SLC,12,7,120,115
1995-01-03,SLC,17,12,121,116
1995-01-04,SLC,21,21,120,120
1995-01-05,SLC,22,31,121,130
1995-01-06,SLC,16,20,120,123
1995-01-07,SLC,13,13,122,122
1995-01-08,SLC,11,10,121,120
1995-01-09,SLC,11,9,121,119
1995-01-10,SLC,9,12,119,123
1995-01-11,SLC,9,10,117,117
1995-01-12,SLC,19,23,120,124
1995-01-13,SLC,12,14,120,123
1995-01-14,SLC,7,8,121,122
1995-01-15,SLC,36,56,121,141
1995-01-16,SLC,13,19,120,126
1995-01-17,SLC,12,14,121,123
1995-01-18,SLC,5,4,120,120
1995-01-19,SLC,7,5,119,118
1995-01-20,SLC,6,5,120,119
1995-01-21,SLC,6,2,121,117
1995-01-22,SLC,9,7,120,118
1995-01-23,SLC,9,8,120,119
1995-01-24,SLC,8,7,120,119
1995-01-25,SLC,6,4,120,119
1995-01-26,SLC,10,14,120,124
1995-01-27,SLC,10,11,120,122
1995-01-28,SLC,9,6,121,118
1995-01-29,SLC,4,4,120,120
1995-01-30,SLC,4,4,120,121
1995-01-31,SLC,6,4,120,119
1995-02-01,SLC,4,1,120,117
1995-02-02,SLC,5,2,119,116
1995-02-03,SLC,3,1,120,117
1995-02-04,SLC,5,0,118,113
1995-02-05,SLC,7,4,120,117
1995-02-06,SLC,3,0,120,116
1995-02-07,SLC,7,4,120,117
1995-02-08,SLC,8,7,120,118
1995-02-09,SLC,3,0,120,116
1995-02-10,SLC,14,13,121,120
1995-02-11,SLC,25,33,121,130
1995-02-12,SLC,15,13,120,118
1995-02-13,SLC,10,7,120,118
1995-02-14,SLC,39,50,123,134
1995-02-15,SLC,14,13,120,119
1995-02-16,SLC,10,7,121,118
1995-02-17,SLC,6,5,121,120
1995-02-18,SLC,4,0,121,116
1995-02-19,SLC,7,4,121,119
1995-02-20,SLC,5,2,120,118
1995-02-21,SLC,7,5,121,119
1995-02-22,SLC,4,0,121,116
1995-02-23,SLC,5,3,121,118
1995-02-24,SLC,4,1,121,118
1995-02-25,SLC,4,1,121,119
1995-02-26,SLC,6,4,121,118
1995-02-27,SLC,6,6,122,122
1995-02-28,SLC,7,7,121,121
1995-03-01,SLC,8,6,121,119
1995-03-02,SLC,12,10,121,119
1995-03-03,SLC,16,18,121,124
1995-03-04,SLC,10,11,121,122
1995-03-05,SLC,15,15,120,121
1995-03-06,SLC,11,10,121,120
1995-03-07,SLC,8,7,120,120
1995-03-08,SLC,7,6,121,120
1995-03-09,SLC,7,7,121,121
1995-03-10,SLC,8,12,121,124
1995-03-11,SLC,11,14,121,124
1995-03-12,SLC,6,7,121,122
1995-03-13,SLC,4,6,121,123
1995-03-14,SLC,3,6,121,124
1995-03-15,SLC,8,12,121,125
1995-03-16,SLC,7,8,120,122
1995-03-17,SLC,7,6,121,120
1995-03-18,SLC,7,7,120,121
1995-03-19,SLC,9,7,121,119
1995-03-20,SLC,10,9,120,120
1995-03-21,SLC,9,9,120,121
1995-03-22,SLC,7,6,121,120
1995-03-23,SLC,13,18,121,126
1995-03-24,SLC,9,9,122,122
1995-03-25,SLC,10,9,121,120
1995-03-26,SLC,11,7,120,116
1995-03-27,SLC,6,1,121,116
1995-03-28,SLC,4,2,121,118
1995-03-29,SLC,5,2,121,118
1995-03-30,SLC,5,3,121,118
1995-03-31,SLC,5,2,121,119
1995-04-01,SLC,2,1,120,119
1995-04-02,SLC,7,2,120,116
1995-04-03,SLC,2,0,119,117
1995-04-04,SLC,3,1,120,118
1995-04-05,SLC,5,3,120,119
1995-04-06,SLC,4,4,120,120
1995-04-07,SLC,7,8,120,120
1995-04-08,SLC,8,7,120,119
1995-04-09,SLC,12,14,120,122
1995-04-10,SLC,15,17,119,121
1995-04-11,SLC,5,8,120,122
1995-04-12,SLC,9,2,119,118
1995-04-13,SLC,5,4,120,119
1995-04-14,SLC,15,24,120,128
1995-04-15,SLC,2,-1,120,116
1995-04-16,SLC,5,1,120,117
1995-04-17,SLC,6,6,119,119
1995-04-18,SLC,9,10,120,121
1995-04-19,SLC,9,11,119,122
1995-04-20,SLC,5,6,120,120
1995-04-21,SLC,4,5,120,120
1995-04-22,SLC,8,9,120,121
1995-04-23,SLC,8,5,120,117
1995-04-24,SLC,3,1,120,118
1995-04-25,SLC,4,4,120,120
1995-04-26,SLC,3,1,120,118
1995-04-27,SLC,4,3,120,119
1995-04-28,SLC,7,8,120,120
1995-04-29,SLC,5,6,121,122
1995-04-30,SLC,7,6,120,118
1995-05-01,SLC,9,8,121,120
1995-05-02,SLC,4,4,120,121
1995-05-03,SLC,3,1,120,118
1995-05-04,SLC,8,7,120,119
1995-05-05,SLC,8,10,120,122
1995-05-06,SLC,3,0,121,117
1995-05-07,SLC,10,11,120,122
1995-05-08,SLC,3,3,121,121
1995-05-09,SLC,2,1,120,119
1995-05-10,SLC,7,7,121,120
1995-05-11,SLC,7,9,121,123
1995-05-12,SLC,10,10,121,121
1995-05-13,SLC,14,13,121,120
1995-05-14,SLC,4,0,121,117
1995-05-15,SLC,7,4,121,118
1995-05-16,SLC,6,6,120,120
1995-05-17,SLC,8,6,121,119
1995-05-18,SLC,12,13,121,122
1995-05-19,SLC,5,3,121,118
1995-05-20,SLC,6,1,120,116
1995-05-21,SLC,7,5,121,119
1995-05-22,SLC,7,10,120,123
1995-05-23,SLC,8,8,121,120
1995-05-24,SLC,8,8,121,121
1995-05-25,SLC,12,10,121,119
1995-05-26,SLC,15,15,120,120
1995-05-27,SLC,7,7,121,121
1995-05-28,SLC,2,-1,123,118
1995-05-29,SLC,4,0,119,115
1995-05-30,SLC,7,7,121,120
1995-05-31,SLC,6,6,120,121
1995-06-01,SLC,5,7,121,122
1995-06-02,SLC,8,10,121,123
1995-06-03,SLC,8,8,121,122
1995-06-04,SLC,6,6,121,122
1995-06-05,SLC,21,17,121,123
1995-06-06,SLC,8,9,121,121
1995-06-07,SLC,15,10,121,122
1995-06-08,SLC,7,8,121,122
1995-06-09,SLC,9,11,121,122
1995-06-10,SLC,15,14,121,120
1995-06-11,SLC,14,11,121,118
1995-06-12,SLC,10,7,121,118
1995-06-13,SLC,8,7,121,120
1995-06-14,SLC,13,13,121,120
1995-06-15,SLC,12,14,121,122
1995-06-16,SLC,13,17,122,125
1995-06-17,SLC,11,13,121,123
1995-06-18,SLC,6,5,121,121
1995-06-19,SLC,6,7,121,122
1995-06-20,SLC,5,9,121,125
1995-06-21,SLC,6,8,121,123
1995-06-22,SLC,7,7,121,122
1995-06-23,SLC,11,13,121,123
1995-06-24,SLC,12,9,121,118
1995-06-25,SLC,12,11,121,120
1995-06-26,SLC,12,13,121,122
1995-06-27,SLC,10,12,120,123
1995-06-28,SLC,18,19,121,122
1995-06-29,SLC,15,16,121,121
1995-06-30,SLC,10,10,121,120
1995-07-01,SLC,12,10,121,119
1995-07-02,SLC,6,4,122,120
1995-07-03,SLC,4,2,122,119
1995-07-04,SLC,4,2,121,119
1995-07-05,SLC,11,9,121,119
1995-07-06,SLC,9,9,121,120
1995-07-07,SLC,7,7,121,120
1995-07-08,SLC,9,10,122,123
1995-07-09,SLC,18,19,121,122
1995-07-10,SLC,6,7,121,122
1995-07-11,SLC,10,15,121,125
1995-07-12,SLC,7,8,121,122
1995-07-13,SLC,5,7,121,123
1995-07-14,SLC,8,9,121,121
1995-07-15,SLC,8,8,121,121
1995-07-16,SLC,9,8,121,120
1995-07-17,SLC,7,5,121,119
1995-07-18,SLC,6,6,121,121
1995-07-19,SLC,8,8,121,121
1995-07-20,SLC,10,9,121,120
1995-07-21,SLC,15,15,121,121
1995-07-22,SLC,11,10,121,119
1995-07-23,SLC,7,4,121,118
1995-07-24,SLC,11,8,120,118
1995-07-25,SLC,10,8,120,118
1995-07-26,SLC,11,8,121,119
1995-07-27,SLC,8,8,121,120
1995-07-28,SLC,9,8,121,120
1995-07-29,SLC,12,13,121,122
1995-07-30,SLC,10,9,122,121
1995-07-31,SLC,9,9,121,120
1995-08-01,SLC,7,5,120,118
1995-08-02,SLC,11,12,121,121
1995-08-03,SLC,12,13,120,121
1995-08-04,SLC,11,10,121,120
1995-08-05,SLC,13,10,122,119
1995-08-06,SLC,11,11,121,121
1995-08-07,SLC,14,16,121,122
1995-08-08,SLC,13,13,121,121
1995-08-09,SLC,18,18,121,121
1995-08-10,SLC,14,13,121,120
1995-08-11,SLC,11,11,121,121
1995-08-12,SLC,11,9,121,119
1995-08-13,SLC,11,9,121,118
1995-08-14,SLC,14,13,120,120
1995-08-15,SLC,11,11,121,121
1995-08-16,SLC,11,14,120,123
1995-08-17,SLC,10,11,121,122
1995-08-18,SLC,9,10,121,122
1995-08-19,SLC,9,8,121,121
1995-08-20,SLC,13,12,121,120
1995-08-21,SLC,7,7,121,121
1995-08-22,SLC,5,4,121,120
1995-08-23,SLC,7,9,121,123
1995-08-24,SLC,6,6,121,121
1995-08-25,SLC,8,8,121,121
1995-08-26,SLC,6,5,121,120
1995-08-27,SLC,5,3,121,119
1995-08-28,SLC,7,7,121,121
1995-08-29,SLC,3,2,121,120
1995-08-30,SLC,6,6,121,121
1995-08-31,SLC,8,7,121,120
1995-09-01,SLC,9,11,120,122
1995-09-02,SLC,4,2,121,119
1995-09-03,SLC,1,-1,120,117
1995-09-04,SLC,4,3,120,119
1995-09-05,SLC,5,3,120,118
1995-09-06,SLC,3,4,120,120
1995-09-07,SLC,6,6,120,120
1995-09-08,SLC,6,7,120,121
1995-09-09,SLC,5,3,120,118
1995-09-10,SLC,4,3,120,119
1995-09-11,SLC,5,2,120,117
1995-09-12,SLC,5,4,119,119
1995-09-13,SLC,5,4,119,119
1995-09-14,SLC,6,5,120,119
1995-09-15,SLC,9,6,119,117
1995-09-16,SLC,8,5,120,117
1995-09-17,SLC,12,11,120,118
1995-09-18,SLC,6,5,120,119
1995-09-19,SLC,5,3,120,119
1995-09-20,SLC,9,6,121,118
1995-09-21,SLC,9,8,120,119
1995-09-22,SLC,8,7,120,119
1995-09-23,SLC,6,2,120,116
1995-09-24,SLC,7,4,119,116
1995-09-25,SLC,6,4,120,118
1995-09-26,SLC,3,4,120,120
1995-09-27,SLC,4,3,120,119
1995-09-28,SLC,8,6,120,119
1995-09-29,SLC,12,15,120,123
1995-09-30,SLC,11,2,120,117
1995-10-01,SLC,6,2,121,117
1995-10-02,SLC,7,5,120,119
1995-10-03,SLC,9,7,120,118
1995-10-04,SLC,13,15,120,122
1995-10-05,SLC,19,16,120,118
1995-10-06,SLC,11,9,120,117
1995-10-07,SLC,8,5,121,117
1995-10-08,SLC,8,4,121,116
1995-10-09,SLC,14,11,120,117
1995-10-10,SLC,5,3,120,117
1995-10-11,SLC,5,6,120,121
1995-10-12,SLC,7,7,120,120
1995-10-13,SLC,11,9,120,118
1995-10-14,SLC,5,0,121,116
1995-10-15,SLC,9,5,121,117
1995-10-16,SLC,5,2,120,117
1995-10-17,SLC,5,2,120,117
1995-10-18,SLC,5,4,120,118
1995-10-19,SLC,10,7,120,117
1995-10-20,SLC,11,11,120,120
1995-10-21,SLC,6,5,121,120
1995-10-22,SLC,15,14,121,120
1995-10-23,SLC,8,5,120,118
1995-10-24,SLC,3,2,120,119
1995-10-25,SLC,9,1,120,118
1995-10-26,SLC,8,5,121,118
1995-10-27,SLC,12,10,120,118
1995-10-28,SLC,6,2,120,117
1995-10-29,SLC,11,9,120,118
1995-10-30,SLC,5,4,120,119
1995-10-31,SLC,6,7,120,121
1995-11-01,SLC,15,13,121,120
1995-11-02,SLC,8,5,121,117
1995-11-03,SLC,7,2,121,116
1995-11-04,SLC,3,-2,122,116
1995-11-05,SLC,7,2,122,117
1995-11-06,SLC,8,4,122,118
1995-11-07,SLC,12,7,121,117
1995-11-08,SLC,9,7,121,119
1995-11-09,SLC,19,22,121,124
1995-11-10,SLC,17,17,121,121
1995-11-11,SLC,8,3,120,115
1995-11-12,SLC,10,5,121,116
1995-11-13,SLC,8,4,122,117
1995-11-14,SLC,6,2,122,118
1995-11-15,SLC,6,4,121,119
1995-11-16,SLC,8,5,121,118
1995-11-17,SLC,16,15,122,121
1995-11-18,SLC,11,8,122,120
1995-11-19,SLC,10,5,121,116
1995-11-20,SLC,15,10,121,117
1995-11-21,SLC,11,9,121,119
1995-11-22,SLC,6,3,121,117
1995-11-23,SLC,4,-1,124,117
1995-11-24,SLC,5,0,122,117
1995-11-25,SLC,6,2,121,117
1995-11-26,SLC,12,8,121,118
1995-11-27,SLC,21,20,121,120
1995-11-28,SLC,16,13,121,118
1995-11-29,SLC,5,2,121,118
1995-11-30,SLC,5,1,121,117
1995-12-01,SLC,10,11,119,120
1995-12-02,SLC,4,1,119,117
1995-12-03,SLC,8,8,120,120
1995-12-04,SLC,11,10,120,119
1995-12-05,SLC,7,7,119,119
1995-12-06,SLC,8,8,119,119
1995-12-07,SLC,18,17,119,118
1995-12-08,SLC,19,19,118,118
1995-12-09,SLC,15,12,120,117
1995-12-10,SLC,12,10,121,119
1995-12-11,SLC,8,9,119,120
1995-12-12,SLC,13,16,119,121
1995-12-13,SLC,16,17,119,120
1995-12-14,SLC,11,10,119,117
1995-12-15,SLC,13,15,119,121
1995-12-16,SLC,13,13,120,120
1995-12-17,SLC,12,11,121,120
1995-12-18,SLC,14,16,120,121
1995-12-19,SLC,19,21,119,121
1995-12-20,SLC,33,37,119,123
1995-12-21,SLC,39,44,119,124
1995-12-22,SLC,25,29,120,124
1995-12-23,SLC,21,22,120,121
1995-12-24,SLC,12,10,121,119
1995-12-25,SLC,9,7,120,118
1995-12-26,SLC,22,23,119,120
1995-12-27,SLC,21,22,120,121
1995-12-28,SLC,19,21,120,122
1995-12-29,SLC,17,18,119,120
1995-12-30,SLC,25,30,120,125
1995-12-31,SLC,18,16,120,119
1996-01-01,SLC,23,23,120,121
1996-01-02,SLC,30,33,119,122
1996-01-03,SLC,32,33,119,119
1996-01-04,SLC,39,41,120,122
1996-01-05,SLC,22,21,119,118
1996-01-06,SLC,26,25,120,119
1996-01-07,SLC,22,23,118,118
1996-01-08,SLC,12,10,116,113
1996-01-09,SLC,17,16,119,118
1996-01-10,SLC,13,10,119,116
1996-01-11,SLC,15,16,118,119
1996-01-12,SLC,15,14,118,117
1996-01-13,SLC,6,3,120,117
1996-01-14,SLC,6,4,120,118
1996-01-15,SLC,8,10,119,121
1996-01-16,SLC,21,24,120,123
1996-01-17,SLC,104,131,121,149
1996-01-18,SLC,36,42,118,124
1996-01-19,SLC,31,35,119,123
1996-01-20,SLC,17,15,119,117
1996-01-21,SLC,25,27,120,122
1996-01-22,SLC,10,7,120,117
1996-01-23,SLC,18,21,119,122
1996-01-24,SLC,29,41,121,133
1996-01-25,SLC,41,56,118,133
1996-01-26,SLC,29,35,119,125
1996-01-27,SLC,27,27,120,119
1996-01-28,SLC,17,16,121,119
1996-01-29,SLC,22,22,120,120
1996-01-30,SLC,41,53,120,132
1996-01-31,SLC,37,47,118,128
1996-02-01,SLC,27,26,119,119
1996-02-02,SLC,26,29,118,121
1996-02-03,SLC,33,31,119,117
1996-02-04,SLC,37,45,120,129
1996-02-05,SLC,23,25,119,122
1996-02-06,SLC,27,34,119,127
1996-02-07,SLC,13,13,119,119
1996-02-08,SLC,12,11,119,118
1996-02-09,SLC,18,19,118,119
1996-02-10,SLC,9,6,119,116
1996-02-11,SLC,10,7,120,117
1996-02-12,SLC,6,4,119,117
1996-02-13,SLC,13,9,119,116
1996-02-14,SLC,10,9,119,119
1996-02-15,SLC,12,13,119,121
1996-02-16,SLC,18,17,118,117
1996-02-17,SLC,13,13,119,118
1996-02-18,SLC,9,8,120,119
1996-02-19,SLC,19,21,119,121
1996-02-20,SLC,15,17,119,121
1996-02-21,SLC,13,15,119,121
1996-02-22,SLC,25,32,119,126
1996-02-23,SLC,17,16,119,118
1996-02-24,SLC,16,15,120,119
1996-02-25,SLC,23,30,120,127
1996-02-26,SLC,27,36,120,130
1996-02-27,SLC,8,8,119,118
1996-02-28,SLC,12,10,119,118
1996-02-29,SLC,8,4,119,116
1996-03-01,SLC,7,5,119,117
1996-03-02,SLC,9,5,119,116
1996-03-03,SLC,12,8,120,116
1996-03-04,SLC,10,10,120,120
1996-03-05,SLC,12,16,120,124
1996-03-06,SLC,13,17,119,123
1996-03-07,SLC,10,10,117,117
1996-03-08,SLC,12,9,119,116
1996-03-09,SLC,8,6,120,117
1996-03-10,SLC,6,7,120,121
1996-03-11,SLC,6,8,120,122
1996-03-12,SLC,5,8,120,122
1996-03-13,SLC,8,8,119,118
1996-03-14,SLC,11,11,119,120
1996-03-15,SLC,11,11,119,120
1996-03-16,SLC,15,11,119,116
1996-03-17,SLC,11,9,120,118
1996-03-18,SLC,6,5,119,118
1996-03-19,SLC,8,9,119,119
1996-03-20,SLC,11,11,119,119
1996-03-21,SLC,9,7,119,117
1996-03-22,SLC,9,12,119,123
1996-03-23,SLC,21,27,119,125
1996-03-24,SLC,15,17,120,122
1996-03-25,SLC,11,9,118,117
1996-03-26,SLC,4,2,119,117
1996-03-27,SLC,5,5,119,119
1996-03-28,SLC,18,23,119,124
1996-03-29,SLC,9,10,119,120
1996-03-30,SLC,8,7,120,118
1996-03-31,SLC,10,9,120,119
1996-04-01,SLC,7,7,120,120
1996-04-02,SLC,3,2,119,118
1996-04-03,SLC,5,3,120,119
1996-04-04,SLC,9,7,120,118
1996-04-05,SLC,8,5,120,117
1996-04-06,SLC,5,1,120,117
1996-04-07,SLC,4,0,121,117
1996-04-08,SLC,8,6,120,117
1996-04-09,SLC,5,4,120,118
1996-04-10,SLC,4,2,120,119
1996-04-11,SLC,5,4,120,119
1996-04-12,SLC,23,25,119,121
1996-04-13,SLC,8,6,120,118
1996-04-14,SLC,9,5,121,117
1996-04-15,SLC,6,5,120,119
1996-04-16,SLC,4,4,120,120
1996-04-17,SLC,5,6,120,121
1996-04-18,SLC,15,17,119,122
1996-04-19,SLC,8,5,120,118
1996-04-20,SLC,11,12,121,122
1996-04-21,SLC,5,1,121,117
1996-04-22,SLC,11,8,120,117
1996-04-23,SLC,2,0,120,118
1996-04-24,SLC,6,4,120,117
1996-04-25,SLC,8,3,119,115
1996-04-26,SLC,9,4,120,114
1996-04-27,SLC,8,3,119,114
1996-04-28,SLC,11,8,120,117
1996-04-29,SLC,7,6,119,118
1996-04-30,SLC,8,2,120,114
1996-05-01,SLC,4,0,119,115
1996-05-02,SLC,4,0,119,115
1996-05-03,SLC,7,5,119,118
1996-05-04,SLC,5,0,120,115
1996-05-05,SLC,4,1,120,117
1996-05-06,SLC,4,2,119,117
1996-05-07,SLC,3,2,119,118
1996-05-08,SLC,7,7,120,120
1996-05-09,SLC,6,5,119,118
1996-05-10,SLC,8,7,119,118
1996-05-11,SLC,5,0,119,114
1996-05-12,SLC,3,0,120,116
1996-05-13,SLC,3,1,120,117
1996-05-14,SLC,10,9,119,119
1996-05-15,SLC,6,6,119,119
1996-05-16,SLC,11,18,119,126
1996-05-17,SLC,16,17,120,121
1996-05-18,SLC,5,3,120,118
1996-05-19,SLC,8,5,121,118
1996-05-20,SLC,9,6,119,116
1996-05-21,SLC,8,4,120,117
1996-05-22,SLC,7,5,120,118
1996-05-23,SLC,10,10,119,119
1996-05-24,SLC,14,15,119,121
1996-05-25,SLC,7,7,120,120
1996-05-26,SLC,1,0,121,120
1996-05-27,SLC,4,3,120,119
1996-05-28,SLC,11,12,120,120
1996-05-29,SLC,8,8,119,119
1996-05-30,SLC,4,2,120,117
1996-05-31,SLC,8,6,120,117
1996-06-01,SLC,11,7,119,115
1996-06-02,SLC,10,5,120,116
1996-06-03,SLC,4,0,120,116
1996-06-04,SLC,7,5,119,117
1996-06-05,SLC,5,0,120,115
1996-06-06,SLC,8,5,119,117
1996-06-07,SLC,8,7,118,117
1996-06-08,SLC,9,11,119,121
1996-06-09,SLC,8,9,119,119
1996-06-10,SLC,8,7,120,119
1996-06-11,SLC,10,9,120,120
1996-06-12,SLC,12,10,119,117
1996-06-13,SLC,12,9,119,117
1996-06-14,SLC,15,12,120,117
1996-06-15,SLC,10,9,119,118
1996-06-16,SLC,11,11,120,119
1996-06-17,SLC,13,13,119,119
1996-06-18,SLC,8,6,120,118
1996-06-19,SLC,9,7,120,118
1996-06-20,SLC,14,14,120,120
1996-06-21,SLC,16,18,120,122
1996-06-22,SLC,7,6,119,117
1996-06-23,SLC,10,7,120,117
1996-06-24,SLC,20,20,119,119
1996-06-25,SLC,15,15,119,119
1996-06-26,SLC,17,18,120,121
1996-06-27,SLC,9,11,120,122
1996-06-28,SLC,7,6,120,119
1996-06-29,SLC,7,4,120,117
1996-06-30,SLC,7,3,120,116
1996-07-01,SLC,8,5,120,116
1996-07-02,SLC,11,10,119,118
1996-07-03,SLC,16,16,120,120
1996-07-04,SLC,4,3,122,121
1996-07-05,SLC,4,2,123,120
1996-07-06,SLC,12,10,121,118
1996-07-07,SLC,9,5,119,116
1996-07-08,SLC,16,13,120,117
1996-07-09,SLC,17,16,119,118
1996-07-10,SLC,13,11,120,118
1996-07-11,SLC,8,6,120,118
1996-07-12,SLC,16,15,119,118
1996-07-13,SLC,11,7,120,116
1996-07-14,SLC,13,12,119,117
1996-07-15,SLC,13,12,119,118
1996-07-16,SLC,17,20,119,122
1996-07-17,SLC,11,11,119,119
1996-07-18,SLC,24,23,119,118
1996-07-19,SLC,19,18,119,118
1996-07-20,SLC,12,10,120,118
1996-07-21,SLC,20,15,121,116
1996-07-22,SLC,6,4,120,118
1996-07-23,SLC,12,9,120,117
1996-07-24,SLC,11,8,119,116
1996-07-25,SLC,9,8,120,119
1996-07-26,SLC,12,11,119,117
1996-07-27,SLC,9,7,120,118
1996-07-28,SLC,13,12,120,119
1996-07-29,SLC,11,9,120,118
1996-07-30,SLC,10,7,120,117
1996-07-31,SLC,12,10,120,118
1996-08-01,SLC,15,17,119,121
1996-08-02,SLC,14,15,120,121
1996-08-03,SLC,9,8,120,119
1996-08-04,SLC,8,8,121,120
1996-08-05,SLC,9,9,119,120
1996-08-06,SLC,11,9,120,118
1996-08-07,SLC,5,4,120,119
1996-08-08,SLC,13,13,120,119
1996-08-09,SLC,12,11,120,118
1996-08-10,SLC,11,9,120,118
1996-08-11,SLC,11,8,119,117
1996-08-12,SLC,9,8,119,118
1996-08-13,SLC,11,10,120,119
1996-08-14,SLC,11,10,120,119
1996-08-15,SLC,12,13,120,121
1996-08-16,SLC,15,14,119,119
1996-08-17,SLC,19,19,121,121
1996-08-18,SLC,16,17,120,120
1996-08-19,SLC,10,10,120,120
1996-08-20,SLC,10,11,120,121
1996-08-21,SLC,10,8,120,118
1996-08-22,SLC,11,10,120,119
1996-08-23,SLC,12,11,119,119
1996-08-24,SLC,10,6,120,117
1996-08-25,SLC,9,7,120,118
1996-08-26,SLC,9,9,119,120
1996-08-27,SLC,10,10,121,121
1996-08-28,SLC,10,9,119,118
1996-08-29,SLC,11,9,120,118
1996-08-30,SLC,12,11,120,118
1996-08-31,SLC,13,12,121,120
1996-09-01,SLC,5,2,120,117
1996-09-02,SLC,4,3,120,119
1996-09-03,SLC,13,14,119,120
1996-09-04,SLC,7,9,119,122
1996-09-05,SLC,8,14,119,125
1996-09-06,SLC,12,16,119,123
1996-09-07,SLC,6,6,120,119
1996-09-08,SLC,9,9,119,119
1996-09-09,SLC,4,5,119,120
1996-09-10,SLC,8,11,119,122
1996-09-11,SLC,6,7,119,121
1996-09-12,SLC,9,15,119,125
1996-09-13,SLC,11,15,119,123
1996-09-14,SLC,8,9,119,121
1996-09-15,SLC,12,13,120,120
1996-09-16,SLC,18,26,119,126
1996-09-17,SLC,12,17,119,124
1996-09-18,SLC,13,15,119,121
1996-09-19,SLC,11,12,119,120
1996-09-20,SLC,11,12,119,120
1996-09-21,SLC,9,8,119,118
1996-09-22,SLC,9,9,120,119
1996-09-23,SLC,10,10,119,119
1996-09-24,SLC,7,8,118,119
1996-09-25,SLC,10,10,119,119
1996-09-26,SLC,19,19,118,118
1996-09-27,SLC,12,14,119,121
1996-09-28,SLC,6,4,119,117
1996-09-29,SLC,11,12,120,121
1996-09-30,SLC,8,12,119,123
1996-10-01,SLC,8,10,118,121
1996-10-02,SLC,5,10,118,123
1996-10-03,SLC,8,11,118,122
1996-10-04,SLC,12,16,118,122
1996-10-05,SLC,6,8,119,121
1996-10-06,SLC,6,8,119,121
1996-10-07,SLC,9,11,118,120
1996-10-08,SLC,8,10,117,119
1996-10-09,SLC,9,11,117,120
1996-10-10,SLC,11,14,118,121
1996-10-11,SLC,12,17,118,123
1996-10-12,SLC,4,6,118,120
1996-10-13,SLC,6,9,119,122
1996-10-14,SLC,5,6,118,119
1996-10-15,SLC,5,9,118,122
1996-10-16,SLC,10,14,118,122
1996-10-17,SLC,17,21,118,122
1996-10-18,SLC,18,24,119,125
1996-10-19,SLC,16,19,118,121
1996-10-20,SLC,21,28,118,125
1996-10-21,SLC,24,26,117,119
1996-10-22,SLC,9,14,118,122
1996-10-23,SLC,8,11,118,120
1996-10-24,SLC,18,24,118,124
1996-10-25,SLC,37,45,118,126
1996-10-26,SLC,17,20,119,122
1996-10-27,SLC,14,17,119,122
1996-10-28,SLC,11,12,118,120
1996-10-29,SLC,10,14,119,122
1996-10-30,SLC,10,9,118,118
1996-10-31,SLC,7,6,119,118
1996-11-01,SLC,9,9,118,118
1996-11-02,SLC,6,5,119,118
1996-11-03,SLC,7,6,119,118
1996-11-04,SLC,6,6,119,120
1996-11-05,SLC,5,5,118,119
1996-11-06,SLC,11,11,120,120
1996-11-07,SLC,9,9,119,118
1996-11-08,SLC,12,10,119,117
1996-11-09,SLC,7,3,119,116
1996-11-10,SLC,6,2,119,115
1996-11-11,SLC,6,3,119,117
1996-11-12,SLC,4,3,119,118
1996-11-13,SLC,6,7,119,119
1996-11-14,SLC,9,9,119,119
1996-11-15,SLC,11,16,119,124
1996-11-16,SLC,8,15,118,124
1996-11-17,SLC,18,19,119,120
1996-11-18,SLC,10,9,120,119
1996-11-19,SLC,11,12,119,120
1996-11-20,SLC,9,9,119,119
1996-11-21,SLC,16,19,119,122
1996-11-22,SLC,19,23,118,123
1996-11-23,SLC,11,13,119,121
1996-11-24,SLC,12,14,120,122
1996-11-25,SLC,10,10,118,118
1996-11-26,SLC,13,13,119,119
1996-11-27,SLC,12,11,119,118
1996-11-28,SLC,5,5,119,119
1996-11-29,SLC,7,7,122,122
1996-11-30,SLC,11,11,118,118
1996-12-01,SLC,26,35,120,128
1996-12-02,SLC,20,17,119,116
1996-12-03,SLC,22,25,119,122
1996-12-04,SLC,9,9,120,120
1996-12-05,SLC,51,69,119,137
1996-12-06,SLC,25,29,120,124
1996-12-07,SLC,11,10,119,117
1996-12-08,SLC,7,6,120,118
1996-12-09,SLC,10,13,119,123
1996-12-10,SLC,9,12,119,123
1996-12-11,SLC,12,16,119,123
1996-12-12,SLC,12,15,119,122
1996-12-13,SLC,22,30,119,127
1996-12-14,SLC,10,10,120,120
1996-12-15,SLC,11,13,120,122
1996-12-16,SLC,10,9,119,119
1996-12-17,SLC,10,8,120,119
1996-12-18,SLC,22,22,119,119
1996-12-19,SLC,24,24,119,118
1996-12-20,SLC,40,42,120,122
1996-12-21,SLC,39,41,121,122
1996-12-22,SLC,34,35,119,120
1996-12-23,SLC,28,29,120,121
1996-12-24,SLC,17,15,120,118
1996-12-25,SLC,18,16,121,118
1996-12-26,SLC,29,31,120,121
